id,text,label
1483,Quelle idylle ? Harry s'est cassé une dent en tombant.,-1
8594,"Si ce n'était pas pour l'histoire, nous ne serions pas tous assis à cette table.",-1
6997,Mais j'ai des désirs de 50 ans et un zizi de 3 ans.,0
7515,Tu sais que tu es tombé dans la marmite quand tu étais petit.,-1
9446,Et le boulot du plaqueur est de protéger le quarterback de ce qu'il ne peut pas voir.,0
6141,"Madame bouffe à sa faim, elle a un amant, mais la guerre continue.",0
7714,"Non, mais franchement, c'est abusé ! Les gens, ils veulent même pas partir !",-1
3131,"Tu disais pas que t'avais besoin d'aide, que t'étais vieux?",-1
5777,mais n’est-ce pas cette chatte qui t’a menée jusqu’à moi ?,-1
7649,Je ne vous aurais pas fait venir si je ne croyais pas en vous.,-1
188,Il pensait que la chambre d'Andy était une planète ?,0
1142,Les dissidents n'ont pas résisté à l'assaut de l'armée russe.,0
7644,Il a dû penser que le concert de la Reine n'en était pas une.,-1
8322,Il n'a pas besoin d'être étiqueté "à mériter encore le nom d'homme de Baird".,1
6562,En jouant aux cartes il s'engueule pour 10 S. Il sort un flingue.,-1
7538,"Pars à New York, trouve le dernier nom et mets-le dans la boîte.",-1
1644,"avec une Queue jaune, une Veste jaune, un Thon épicé...",0
2695,"Vous ne me faites pas peur, vous et votre Homme-éléphant.",1
3353,o se trouve la nouvelle station de combat de l'Empereur.,0
938,sur un cheval blanc qui chargeait en brandissant son épée.,0
7744,"contre une chance, rien qu'une, de revenir ici et de dire à vos ennemis",0
7074,Y a pas quelques soissons [poissons ?] avec de la bonne soivre ?,0
3295,"C'est vous qui est a blâmer de ça, aidez-moi !",1
1684,"Depuis le C.P., Chas prenait ses repas dans sa chambre,",0
9267,"Ils t'arrêteront, et ils te tueront et je ne veux pas être là quand ça arrivera.",-1
6448,Pourquoi vous ne vous défendez pas ? Qu’est-ce qui se passe ici ?,-1
3787,Il vous a amenée ici comme il l'a fait avec nous.,1
5077,Une semaine ou deux. J'économise et je me paie une piaule.,-1
5460,Puisque c'est toi qui as mis mon pote dans le pétrin...,-1
5169,Il a toujours été irréprochable et il est père de famille.,1
7655,Je suis sûr qu'il sera plus conciliant maintenant que j'ai sa chère Penny !,1
8439,"Oui, mais le mur est censé faire le tour du marécage, pas le traverser.",0
625,On peut pas essayer de passer  autre chose ?,1
9713,"Non mais, il va le recevoir, croyez-moi, non mais, parce qu'il peut pas rester dans cet état. ... Allô !",1
9356,Ils ont mis un standard téléphonique dans le salon de musique et nous ne pouvons pas répéter.,0
8715,Je disais justement à  Gatsby ... que Larry Nash m'a raconté une bonne blague.,0
2666,Vous ne pouvez pas faire ça. Je connais mes droits.,0
8828,"Elle, avec ses cartoons à la con ! Ou, elle se remue les fesses !",-1
1486,"Frémontel, c'est bien le résistant dont vous m'avez parlé ?",0
5593,"Dans la version des Septantes, le mot hébreu pour ""jeune femme""...",0
9423,"Ben quoi, chochotte, eh  ! Je chante pas plus mal que Stéph de Monac  !",-1
1039,"Je l'ai pas imaginé, je l'ai entendu. J'ai entendu Chris",-1
3666,Que veut dire ne pas s'opposer au mal pour toi ?,0
1004,"Monte ! Dégage, je te dis ! Monte, monte !",-1
1857,Dans sa maison ! Je n'ai jamais pu comprendre ça.,-1
2616,Il a passé son temps à me réciter des poèmes.,0
7928,Je voulais que ce soit assez élevé pour que tu puisse voir Central Park.,0
7937,"J'ai une petite amie, Chan. Je ne pense pas que je peux le faire.",-1
5904,"Et lui ? Il l'a eue, c'est vous ! Ah, non.",-1
2441,Grand-papa fait comme avant. C'est un modèle pour les jeunes.,1
8389,"Marlène ! Comment ? Elle est là, Marlène, devant vous. Qui avez-vous viré ?",-1
9762,"Dites-moi, Monsieur Jacquard, vous nous aviez caché que vous aviez un frangin ? Non mais, ça n'est pas mon frère !",-1
4483,"Assez de zèle, imbécile ! Va fumer dans la cour !",-1
782,"Je vous raccompagne, et je vous prie de nous excuser.",1
9181,je n'ai pas vu cette Peau d'Ane qui m'a fait un gâteau il y a peu.,0
3633,On remplace les grosses caisses en bois par des cartons légers.,0
8517,Tu sais ce qu'on ressent quand on ne peut donner que l'argent de l'autre ?,-1
6694,Je suis venue directement de l'aéroport. Je à quel point être surpris t'excite.,0
7253,les corps dont il faut s'inquiéter sont ceux qui sont sous le terrain.,-1
5602,"Je sais que j'ai hâte de me tirer. Putain, ça schlingue.",-1
7121,"Avec une véranda, ce ne serait pas arrivé. Eh merde. Satanés oiseaux !",-1
2987,"J'ai dû m'inscrire à un gymnase, quand je suis revenue.",-1
7734,"C'est peut-être plus grave que ça en a l'air. Non, ça ne l'est pas.",-1
1569,"Ene mene borgne et bien, et te revoilà en chien.",0
5871,êtes-vous attendus ? Ne prenez pas ce ton avec moi !,-1
6691,"J'ai fait affaire avec votre père. Oui, il dit grand bien de vous.",1
5950,"Si je te dis ce que je sais surJabba le Hutt,",0
3181,"parce que même la magie, ça prend un certain temps.",0
7437,"Un peu plus, tu me brûlais les poils du nez, comme le jour...",1
5046,-On "est" pas de problème. On va faire une marche arrière.,0
9352,Comment ça ? Il y a eu des indélicatesses de commises et nous allons trouver les coupables.,-1
7292,"Je sens que nous allons devenir une vraie paire d'amis, tous les deux.",1
1317,"Tu vois, ils ne sont pas comme tout le monde.",0
377,"Fais-nous du thé. Vous voulez un thé ? Oui, merci.",1
2885,"Il va s'ennuyer de chez lui, mais il s'y fera.",0
8658,"ll y a une foire à la chair à Barn Creek, ils traquent les clandestins.",0
5209,Je penserai à toi quand je me verrais dans ma cuillère.,-1
9835,"On ne va pas dîner, alors ? Non, on ne va pas dûner. Je ne suis plus tout à fait en état, figurez-vous.",-1
1030,"mais il a été victime du non respect des règles,",-1
8045,"Elle est en ville, lâchée dans les magasins, avec sa carte. Elle dépense !",-1
9517,Il semble qu'ils soient là pour un bon moment. Réfléchissez. Il vaut mieux être du côté du manche.,-1
8204,"Ah, là, j'en peux plus ... J'en peux plus ... J'en peux plus ...",-1
5302,"Ou, avant notre mariage, avez-vous encore un désir à satisfaire ?",1
676,Il a une tête à boire des cocktails de fille.,-1
9434,"Ah ! ça marche pas ! Ah ! Mais quel con ! Mais quel con, ah !",-1
2432,Partez loin de ces hommes. Je vous en supplie !,-1
94,"Non, nous sommes reconnaissants! C'était une histoire précieuse à entendre.",1
4269,je dis à mes parents que tu m'as touché les fesses.,-1
46,ou bouder comme si on t'avait cogné le vagin ?,-1
7903,C'est comme un permis de voler. Un permis de faire ce que tu veux.,1
3857,comme il y en avait dans les livres qu'il avait aims.,1
3767,Midnight Le est choqué. Il a cru passer au 2e round,-1
3687,j'ai déjà morflé quand je vous ai dit vos quatre vérités.,0
9139,"Un seul, c'était censé être un seul ... un tout petit interview nul d'une heure max.",0
9699,"Fais-moi une faveur, ne dis pas à ma mère que je suis là, ça va être une grande soirée ...",1
8279,"Si c'est tout, pourquoi est-ce que vous dites ""Grand et fort"" sur la devanture?",-1
8514,Tu dis que le mollah pue des pieds. Qu'est-ce que ça peut te faire ?,-1
5125,"Trois bièraubeurre, et du gingembre dans le mien, s'il vous plaît.",0
9666,Tu aimerais que le mon ami le Prince des Mille et Unes Nuits et moi te rendions visite ?,0
9735,"Vous avez lu le roman et vous voulez acheter les droits pour le cinéma. Ah oui ! C'est bien, ça.",1
8461,Barre-toi ! Tu vas tout foutre en l'air sans moi pour sauver tes fesses.,-1
4080,"Attention où tu marches, sinon tu ne rentres pas en voiture.",-1
5832,d'entendre le bruit des petits petons qui courent sur les parquets.,0
4679,"maître Ours, maître Poulet, maître Croc ! Que faites-vous ici ?",0
9886,"ça fait deux ans que j'attends ce moment, et bizarrement ça ne me réjouit pas tellement. Je crois même que je te plains, tu vois.",-1
2534,"mais sur leurs visages, il ne vit que de l'horreur.",-1
2907,Et je compte bien être là quand vous vous affalerez.,0
1489,"Vous avez raison, c'est costumé. Voyez, c'est foutu. Allez, filons.",-1
5913,Il est de retour ou il est pas de retour ?,0
2290,Vous pouvez voir l'appel. Si les mangemorts venaient frapper ...,-1
9349,"Et si le comte de Ciano ne s'était pas traîné à nos pieds lors de cette réception,",0
7488,"Et a un très bon salaire. Qu'est-ce que tu en penses, Tim ?",1
5251,"à mon étude, à ma famille et à ma chère Mina.",1
3727,ne dis à personne à la maison que je suis là.,0
8560,"J'ai pas son numéro, gros con ! Tu lui diras en face, c'est encore mieux.",-1
6777,"Encercle la date dans le calendrier, car je te donnerai toute une leon.",0
6595,"Ce que tu veux, je le fais. Sauf arrêter de me les briser.",0
6635,"On va chercher le père et la fille, qu'ils le veuillent ou non.",-1
5426,"que vous êtes anglais, et que vous vous appelez John Merrick.",-1
5386,C'était un clou rouillé. Il aurait dû venir tout de suite.,0
8691,Je suis fier de toi. ça fait un paquet pour un jeune de ton âge.,1
1978,Laisse tomber le "monsieur". Je suis étranger sur cette planète...,-1
1628,"S'il te plaît, fais de moi un vrai garçon vivant.",-1
2243,Compréhensible. Au cours des années J'ai bien joué mon rôle.,1
7643,"Et dans une bonne amitié, on ne dit à l'autre que les bonnes choses.",1
3947,"Tu es Volt, le Super-chien ! Tu es vraiment incroyable !",1
2316,"Même si personne vous l'a expliqué, ce sera la prison.",-1
6383,"Qu'est-ce que tu fais là ? Moi, rien. Je prenais l'air, c'est tout.",-1
7421,Versez. Ne me parle pas comme ça. Je ne suis pas un enfant.,-1
9688,"Qu'ils s'en aillent maintenant, on a l'adresse, qu'ils s'en aillent tous les deux ! Soyez gentils, arrêtez un peu.",-1
5503,"Qu'est-ce qu'ils ont, nos pieds, Messire ? Je n'en sais rien.",-1
1553,Pas propre. J’ai préparé à votre seigneur un plaisir royal.,0
8835,"Amenti ! Apprends que le Roi ne se prend point, même au jeu d'échecs !",0
3296,"Si, vous avez une grosse tête puis vous avez dodeliné.",0
2649,"C'est moi qui te dirai quand partir, sale pute !",0
6388,On va lui amener Harry. Il s'arrangera pour le faire passer à Londres.,0
1123,Je conteste votre autorité à me relever de mon commandement.,-1
9233,"Si je veux croire qu'elle est un oiseau qui picore sur le rebord de la fenêtre,",0
5723,"Pour lui, ils font semblant de s'intéresser jusqu'à ce qu'ils partent.",0
5641,Tête de Brique s'est dit que saccager notre galerie de jeux...,-1
9957,"Ah, il n'était pas vraiment tout seul. Et puis on s'est bien occupé de lui. Hein, M. Brochant ?! Très bien. Et maintenant on allait partir, hein, M. Pignon !",1
7097,Je vais chercher une lampe électrique dans la bagnole ! Bouge pas !,-1
8107,Il fait au moins 30 m de haut ! Il mange du métal !,0
4803,"Deux nègres m'ont piqué mon camion. C'est pas croyable, merde !",-1
591,Je n'arrête pas de retourner un truc dans ma tête.,0
2358,Dans la chambre bleue. Mère se repose encore ses migraines.,0
9693,Mais je ne trouvais pas et on m'a fait une proposition de me ramener que je n'ai pu refuser.,-1
1206,"Comment ça, t'as pas les papiers de la bagnole ?",0
175,Quand je pense qu'ils ne voulaient pas que j'accompagne Bonnie.,-1
4250,Délai avant tir 1SQ estimé à 3 minutes et 30 secondes.,0
1754,Excusez-moi monsieur. Je ne fais que commencer dans la vie.,-1
4114,"Cache-la, mais pas trop. Il faut que les flics la trouvent.",-1
2777,Qui ne risque rien n'a rien. Je passe la première.,0
9532,"Ah oui, parce que chaque fois que tu appelais, et que je disais que c'était toi au téléphone,",0
4359,Connie m'a dit que ses parents l'avaient placé chez les fous.,-1
8225,"Et c'est qui, ce connard ? Un sado-maso, qui s'éclate avec la pétasse là-bas.",-1
7038,"J'ai compris, c'est son groupe. Je ne crois pas que tu aies compris.",0
821,donc je vais avoir besoin que tu aies ton téléphone,0
8862,"Mais Monsieur Ouille, reculez-vous ! Vous avez mangé des croûtes de fromage, ce matin ?",-1
9891,"Chaque fois que je te prends à mentir, tu essaies de me convaincre qui se font canarder par les Talibans en ont quelque chose à foutre?",-1
73,"""La fille qui apporte du soleil partout où elle va.""",1
4839,Mais j'ai demandé à maman de garder les enfants demain soir.,0
2812,"Yahvé est un manipulateur, un sadique, un assassin, un raciste,",-1
639,Vas-y Mouche. Pense à ce dont tu as très envie.,1
4551,Ce sont des œufs d'autriche. Ils sont frais de ce matin.,0
8058,"Ce que tu as fait ? Tu as détruit nos vies, petit con !",-1
534,on vous passe les menottes. Cet avion va s'écraser !,-1
9620,"On dit du mal des Allemands, mais entre nous, ils font beaucoup d'efforts, et ils ne sont pas obligés.",0
7517,"Oui, parce que séparer les familles, ça il faut pas faire, hein !",-1
2855,Tu as gagné ! Je ne voulais pas le vendre.,1
2444,Tu as un super boulot. Un emploi de bureau !,1
5494,"Allons, allons. Vous avez flirtouillé. Tu n'oses pas me le dire.",1
5192,Il faut être gentille avec eux. Que dirais-tu si ta mère,0
346,Mais Dieu nous a doués d'intelligence pour combattre ces fléaux.,1
7898,Il me doit 20000 S. Le coup de ma vie. Je prends ma retraite.,-1
738,"Aidez-moi à retrouver Penny, la fille de l'émission de télé,",1
9990,"J'ai travaillé toute ma vie. J'ai travaillé comme un chien pour ne pas avoir de petit vin ordinaire. J'ai du grand vin dans ma cave, et si Cheval a soif, il boira de l'eau.",0
8615,"On a de gros problèmes avec la politesse ? Ne discute pas, Ralph. Gifle-le !",-1
5107,"Oh, tu ne reviendras pas à Little Whinging ce soir, Harry.",0
580,On en a aussi un généralement en fin de saison.,0
2702,Y'a aucun business comme lui ! Aucun plus dingue !,-1
159,"Je suis retraité, alors je survis. Je ne fais rien.",-1
7146,comme on s'est sentis célèbres ? Et quand on a reçu l'abonnement ?",0
1086,J'ai descendu le Colorado jusqu'au Grand Canyon par les rapides,0
1558,"Et maintenant, cher messager. Que pouvons-nous faire en retour ?",-1
7567,"La fille qui était avec toi hier soir est Hina Amano, 15 ans, non?",0
4050,"Puisque le temps te préoccupe tant, réglons cela tout de suite.",1
7568,Bon sang. Appeler ta ex comme ça quand tu as besoin de quelque chose...,-1
6199,"Ce n'est pas important, mais à quel point la bonne était-elle sexy ?",0
5161,Tu ne dis rien ? C'est elle qui t'a engagé ?,-1
2818,Pas dans ma famille ! Papa a acheté deux concessions...,-1
3634,On remplaçait de lourdes caisses en bois par des cartons légers.,0
5760,"Maintenant, si vous permettez, je vais m'installer dans mon nouvel appartement.",1
3155,Je suis rentré du Portugal il y a quatre jours.,0
7769,"Quand j'ai commencé un livre, je déteste ne pas savoir comment il se termine.",-1
6445,Voici 3 jours qu’il est parti. J’aurais dû acheter ces bottes pour moi.,-1
9416,Je sais que tu n'es sorti avec moi à la fac que pour te rapprocher de Liz.,0
9558,"Fieffé menteur ! Si tu es fier de ta famille, pourquoi ne portes-tu pas ton vrai nom ?",-1
2506,"-Dieu du ciel, il s'étrangle ! Faites quelque chose !",-1
6043,"Ouvre les yeux, Woody. Il y a des millions d'enfants dans ce monde.",1
9236,Je m'en veux de ne pas être venue vous voir plus tôt. Je tombe mal ?,-1
4231,Recours à la force nucléaire autorisé. Ce n'est pas un exercice.,-1
6249,"ça va à donf! Oh, chanmé ! C'est bon, je les ai semés.",1
9880,"Je suis tombé sur votre répondeur, tout à l'heure. Il est très amusant ! Ah oui. J'ai essayé de faire un message un peu original.",1
7135,"Oui, j'ai changé de nom, comme les Indiens le font quand ils veulent.",0
8653,"Au lac ? Hans, c’est bien trop froid. Tu vas prendre ton coup de mort.",-1
634,"Les Boches, je les plume. Je peux pas m'en empêcher.",-1
2185,"M. Limoges a été agressé ? Oui, tout à fait.",-1
4150,"Mais tu t'habilles mieux, tu sens meilleur, tu es plus belle.",1
